candidate_id,theme,query,document_id,source_relative_path,source_sha256,page_number,extraction_method,ocr_average_confidence,review_required,review_reasons,text_file,matched_text,context,candidate_status,reviewer_notes
cand_001177,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,4,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0004.txt,China,"N IC 1111111111 NATIONAL INTELLIGENCE COUNCIL China uses mostly enticements and occasionally coercion to extract more pro-China positions and to punish those whom Beijing views as opposed to China's interests. It also employs disinformation and critical statements attacking the US Government's handling of the COVID-19 pandemic and other issues, such as the closure of the Houston Consulate, Hong Kon",not_reviewed,
cand_001178,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,4,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0004.txt,China,"N IC 1111111111 NATIONAL INTELLIGENCE COUNCIL China uses mostly enticements and occasionally coercion to extract more pro-China positions and to punish those whom Beijing views as opposed to China's interests. It also employs disinformation and critical statements attacking the US Government's handling of the COVID-19 pandemic and other issues, such as the closure of the Houston Consulate, Hong Kong, the legal status of the South China Sea, and China's efforts to dominate",not_reviewed,
cand_001179,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,4,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0004.txt,China,"N IC 1111111111 NATIONAL INTELLIGENCE COUNCIL China uses mostly enticements and occasionally coercion to extract more pro-China positions and to punish those whom Beijing views as opposed to China's interests. It also employs disinformation and critical statements attacking the US Government's handling of the COVID-19 pandemic and other issues, such as the closure of the Houston Consulate, Hong Kong, the legal status of the South China Sea, and China's efforts to dominate the 5G market. a pro-China network of online accounts posted video co",not_reviewed,
cand_001180,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,4,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0004.txt,China,"sionally coercion to extract more pro-China positions and to punish those whom Beijing views as opposed to China's interests. It also employs disinformation and critical statements attacking the US Government's handling of the COVID-19 pandemic and other issues, such as the closure of the Houston Consulate, Hong Kong, the legal status of the South China Sea, and China's efforts to dominate the 5G market. a pro-China network of online accounts posted video content critical of President Trnmp before it was deactivated by social media platforms; We assess Beijing probably calculates that a concerted effort to Presidential election would influence the backfiring and offer uncertain benefit, but- also",not_reviewed,
cand_001181,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,4,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0004.txt,China,"on to extract more pro-China positions and to punish those whom Beijing views as opposed to China's interests. It also employs disinformation and critical statements attacking the US Government's handling of the COVID-19 pandemic and other issues, such as the closure of the Houston Consulate, Hong Kong, the legal status of the South China Sea, and China's efforts to dominate the 5G market. a pro-China network of online accounts posted video content critical of President Trnmp before it was deactivated by social media platforms; We assess Beijing probably calculates that a concerted effort to Presidential election would influence the backfiring and offer uncertain benefit, but- also recognizes - c",not_reviewed,
cand_001182,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,4,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0004.txt,China,"ish those whom Beijing views as opposed to China's interests. It also employs disinformation and critical statements attacking the US Government's handling of the COVID-19 pandemic and other issues, such as the closure of the Houston Consulate, Hong Kong, the legal status of the South China Sea, and China's efforts to dominate the 5G market. a pro-China network of online accounts posted video content critical of President Trnmp before it was deactivated by social media platforms; We assess Beijing probably calculates that a concerted effort to Presidential election would influence the backfiring and offer uncertain benefit, but- also recognizes - critical statements might affect the race. • • • [",not_reviewed,
cand_001183,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,4,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0004.txt,China,"ates that a concerted effort to Presidential election would influence the backfiring and offer uncertain benefit, but- also recognizes - critical statements might affect the race. • • • [ 4] ·­ Chinese a newspaper owned by the claimed that economic measures Beijing could take against supporters of legislation and lawsuits seeking compensation from China over the COVID-19 pandemic may impact US state and congressional races. This is the first time we have observed Beijing issue a public warning that suggests it is willing to impose economic costs that could affect US elections. that China will we judge evaluate the implications of various electoral outcomes on its interests. If Beijing were to ass",not_reviewed,
cand_001184,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,4,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0004.txt,China,"economic measures Beijing could take against supporters of legislation and lawsuits seeking compensation from China over the COVID-19 pandemic may impact US state and congressional races. This is the first time we have observed Beijing issue a public warning that suggests it is willing to impose economic costs that could affect US elections. that China will we judge evaluate the implications of various electoral outcomes on its interests. If Beijing were to assess that the increasingly downward trajectory in US-China relations threatened China's rise and could not be dealt with using existing tools, it might attempt to more directly thwart the President's reelection, including by leaking informa",not_reviewed,
cand_001185,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,4,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0004.txt,China,"congressional races. This is the first time we have observed Beijing issue a public warning that suggests it is willing to impose economic costs that could affect US elections. that China will we judge evaluate the implications of various electoral outcomes on its interests. If Beijing were to assess that the increasingly downward trajectory in US-China relations threatened China's rise and could not be dealt with using existing tools, it might attempt to more directly thwart the President's reelection, including by leaking information or through online- influence network. • • • DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026 DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026",not_reviewed,
cand_001186,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,4,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0004.txt,China,"s the first time we have observed Beijing issue a public warning that suggests it is willing to impose economic costs that could affect US elections. that China will we judge evaluate the implications of various electoral outcomes on its interests. If Beijing were to assess that the increasingly downward trajectory in US-China relations threatened China's rise and could not be dealt with using existing tools, it might attempt to more directly thwart the President's reelection, including by leaking information or through online- influence network. • • • DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026 DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026",not_reviewed,
cand_001187,institutions_and_places,China,nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8,2. ChinaAcquisitionExploitationAmericanVoterData\NICA Foreign Threats To 2020 US Election_19AUG2020 DECLASS_REDACTED.pdf,6e22be494ee83716d2251e71c253ea6d78048694886b7006ce449a336aa9882b,8,native,,False,,page_text\nica_foreign_threats_to_2020_us_election_19aug2020_declass_redacted_6e22be494ee8\page_0008.txt,China,"ted Countries To Manipulate US Political Landscape ŷis graphic describes efforts by selected countries to attempt to manipulate aspects of the US political landscape over at least the past four years. It is not intended as a comparison of the scope, scale, or level of effort of each country's influence activity. For example, the scope and scale of China's current influence activity at the state and local far outpaces Russia's and Turkey's, and Russia has leaked intelligence-acquired information more often than Iran. 0 Not observed, not aimed primarily 0 Preliminary or preparatory steps, ll""t. Observed at United States, or only symbolic with or without specific intent V CD EFFORTS Releasing press",not_reviewed,
